GEOID,year_evictions,eviction-filings,evictions,low-flag,imputed,subbed,evictions_t-1,evictions_t-2,evictions_t-5,year_features,crime_count,violations_count,total_population,total_households,total_renter_households,renter_occupied_household_size,median_gross_rent,median_household_income,units,occupied_units,vacant_units,for_rent_units,num_af_am_alone,num_hisp,black_alone_owner_occupied,num_with_high_school_degree,num_with_ged,num_unemployed
421010285001,2014,58.0,20.0,0,0,1,17.0,24.0,25.0,2013.0,349.0,,2698.0,840.0,494.0,3.39,805.0,30077.0,919.0,840.0,494.0,33.0,1338.0,734.0,216.0,411.0,41.0,305.0
421010285001,2015,58.0,26.0,0,0,1,20.0,17.0,25.0,2014.0,300.0,,2994.0,876.0,538.0,3.44,841.0,30776.0,959.0,876.0,538.0,34.0,1324.0,1196.0,156.0,440.0,55.0,338.0
421010285001,2016,42.0,23.0,0,0,1,26.0,20.0,21.0,2015.0,312.0,,2921.0,842.0,513.0,3.52,884.0,32695.0,987.0,842.0,513.0,56.0,1256.0,1123.0,156.0,399.0,65.0,357.0
421010286001,2010,22.0,15.0,0,0,1,16.0,10.0,10.0,2009.0,,,290.0,199.0,151.0,1.43,651,17042,222.0,199.0,151.0,0.0,186.0,0.0,16.0,,,
421010286001,2011,28.0,19.0,0,0,1,15.0,16.0,14.0,2010.0,,,1453.0,510.0,333.0,2.26,719,14599,600.0,510.0,333.0,0.0,497.0,391.0,37.0,,,
421010286001,2012,26.0,17.0,0,0,1,19.0,15.0,5.0,2011.0,260.0,,1236.0,485.0,350.0,2.32,734,26985,621.0,485.0,350.0,0.0,561.0,237.0,54.0,,,59.0
421010286001,2013,28.0,22.0,0,0,1,17.0,19.0,10.0,2012.0,220.0,,1505.0,503.0,355.0,3.06,810,14414,625.0,503.0,355.0,0.0,879.0,325.0,57.0,336.0,15.0,84.0
421010286001,2014,28.0,17.0,0,0,1,22.0,17.0,16.0,2013.0,208.0,,2230.0,685.0,549.0,2.95,839.0,14674.0,757.0,685.0,549.0,0.0,1475.0,745.0,44.0,557.0,12.0,188.0
421010286001,2015,20.0,12.0,0,0,1,17.0,22.0,15.0,2014.0,220.0,,1888.0,542.0,403.0,3.18,867.0,25150.0,609.0,542.0,403.0,0.0,1341.0,724.0,73.0,432.0,18.0,176.0
421010286001,2016,20.0,12.0,0,0,1,12.0,17.0,19.0,2015.0,192.0,,2471.0,590.0,307.0,2.89,888.0,26966.0,656.0,590.0,307.0,0.0,2075.0,579.0,198.0,458.0,37.0,212.0
421010286002,2010,12.0,7.0,0,0,1,8.0,6.0,4.0,2009.0,,,972.0,259.0,129.0,3.52,699,43843,296.0,259.0,129.0,0.0,530.0,179.0,63.0,,,
421010286002,2011,14.0,7.0,0,0,1,7.0,8.0,9.0,2010.0,,,1471.0,398.0,169.0,5.24,838,39853,449.0,398.0,169.0,22.0,700.0,771.0,79.0,,,
421010286002,2012,10.0,6.0,0,0,1,7.0,7.0,5.0,2011.0,96.0,,1272.0,364.0,151.0,5.10,817,40000,398.0,364.0,151.0,0.0,668.0,604.0,102.0,,,165.0
421010286002,2013,8.0,4.0,0,0,1,6.0,7.0,6.0,2012.0,89.0,,1414.0,328.0,193.0,5.25,915,26750,370.0,328.0,193.0,0.0,998.0,416.0,75.0,124.0,60.0,133.0
421010286002,2014,12.0,3.0,0,0,1,4.0,6.0,8.0,2013.0,84.0,,1272.0,312.0,214.0,4.4,823.0,25833.0,344.0,312.0,214.0,0.0,776.0,496.0,40.0,114.0,43.0,108.0
421010286002,2015,9.0,4.0,0,0,1,3.0,4.0,7.0,2014.0,73.0,,1175.0,257.0,188.0,4.87,696.0,28625.0,290.0,257.0,188.0,0.0,539.0,463.0,33.0,107.0,42.0,121.0
421010286002,2016,6.0,2.0,0,0,1,4.0,3.0,7.0,2015.0,64.0,,554.0,163.0,96.0,3.07,,,191.0,163.0,96.0,0.0,250.0,144.0,46.0,24.0,48.0,57.0
421010286003,2010,9.0,6.0,0,0,1,4.0,6.0,5.0,2009.0,,,214.0,95.0,44.0,.,.,8229,165.0,95.0,44.0,0.0,88.0,0.0,29.0,,,
421010286003,2011,23.0,12.0,0,0,1,6.0,4.0,7.0,2010.0,,,1198.0,364.0,157.0,4.37,835,20864,419.0,364.0,157.0,26.0,625.0,280.0,51.0,,,
421010286003,2012,20.0,16.0,0,0,1,12.0,6.0,7.0,2011.0,161.0,,867.0,341.0,189.0,2.74,830,22898,401.0,341.0,189.0,26.0,469.0,291.0,58.0,,,164.0
421010286003,2013,7.0,3.0,0,0,1,16.0,12.0,6.0,2012.0,124.0,,980.0,388.0,218.0,2.65,839,21695,429.0,388.0,218.0,0.0,556.0,232.0,87.0,243.0,18.0,198.0
421010286003,2014,23.0,14.0,0,0,1,3.0,16.0,4.0,2013.0,134.0,,620.0,305.0,163.0,1.84,842.0,21005.0,342.0,305.0,163.0,0.0,431.0,119.0,93.0,235.0,0.0,184.0
421010286003,2015,13.0,10.0,0,0,1,14.0,3.0,6.0,2014.0,131.0,,737.0,380.0,186.0,1.74,918.0,21250.0,415.0,380.0,186.0,0.0,510.0,134.0,108.0,314.0,0.0,155.0
421010286003,2016,11.0,5.0,0,0,1,10.0,14.0,12.0,2015.0,103.0,,638.0,341.0,153.0,1.18,1110.0,22721.0,341.0,341.0,153.0,0.0,459.0,113.0,107.0,280.0,0.0,145.0
421010286004,2010,8.0,3.0,0,0,1,13.0,6.0,11.0,2009.0,,,1128.0,339.0,110.0,4.96,929,38625,392.0,339.0,110.0,23.0,661.0,467.0,123.0,,,
421010286004,2011,12.0,7.0,0,0,1,3.0,13.0,11.0,2010.0,,,962.0,325.0,117.0,1.51,654,21103,348.0,325.0,117.0,23.0,572.0,286.0,116.0,,,
421010286004,2012,11.0,6.0,0,0,1,7.0,3.0,10.0,2011.0,72.0,,1033.0,303.0,121.0,2.02,690,21440,329.0,303.0,121.0,26.0,540.0,402.0,81.0,,,56.0
421010286004,2013,11.0,8.0,0,0,1,6.0,7.0,6.0,2012.0,105.0,,1148.0,312.0,128.0,3.31,673,18571,312.0,312.0,128.0,0.0,671.0,370.0,87.0,253.0,39.0,52.0
421010286004,2014,16.0,10.0,0,0,1,8.0,6.0,13.0,2013.0,88.0,,1289.0,306.0,178.0,4.24,698.0,37153.0,334.0,306.0,178.0,0.0,891.0,306.0,55.0,267.0,74.0,33.0
421010286004,2015,16.0,11.0,0,0,1,10.0,8.0,3.0,2014.0,93.0,,1452.0,332.0,182.0,4.2,907.0,40000.0,366.0,332.0,182.0,0.0,904.0,326.0,58.0,324.0,61.0,38.0
421010286004,2016,12.0,9.0,0,0,1,11.0,10.0,7.0,2015.0,83.0,,1230.0,334.0,209.0,3.55,904.0,41029.0,360.0,334.0,209.0,0.0,770.0,247.0,48.0,213.0,61.0,27.0
421010286005,2010,4.0,3.0,0,0,1,3.0,5.0,7.0,2009.0,,,1041.0,287.0,106.0,4.75,748,20056,348.0,287.0,106.0,38.0,453.0,318.0,25.0,,,
421010286005,2011,6.0,5.0,0,0,1,3.0,3.0,6.0,2010.0,,,884.0,286.0,97.0,2.10,484,25435,308.0,286.0,97.0,0.0,324.0,337.0,136.0,,,
421010286005,2012,11.0,6.0,0,0,1,5.0,3.0,8.0,2011.0,103.0,,728.0,252.0,60.0,1.60,.,29375,291.0,252.0,60.0,0.0,459.0,169.0,175.0,,,81.0
421010286005,2013,4.0,1.0,0,0,1,6.0,5.0,5.0,2012.0,80.0,,1101.0,266.0,87.0,3.44,843,24551,291.0,266.0,87.0,0.0,863.0,219.0,172.0,290.0,15.0,81.0
421010286005,2014,4.0,4.0,0,0,1,1.0,6.0,3.0,2013.0,82.0,,1063.0,253.0,85.0,3.24,841.0,24336.0,279.0,253.0,85.0,0.0,737.0,261.0,145.0,293.0,11.0,78.0
421010286005,2015,2.0,0.0,0,0,1,4.0,1.0,3.0,2014.0,105.0,,931.0,291.0,136.0,1.96,1094.0,24837.0,320.0,291.0,136.0,0.0,640.0,270.0,137.0,274.0,1.0,47.0
421010286005,2016,7.0,3.0,0,0,1,0.0,4.0,5.0,2015.0,82.0,,1314.0,346.0,141.0,3.53,1114.0,63091.0,379.0,346.0,141.0,0.0,974.0,232.0,142.0,187.0,65.0,14.0
421010286006,2010,13.0,5.0,0,0,1,3.0,12.0,6.0,2009.0,,,945.0,315.0,152.0,3.22,820,28935,374.0,315.0,152.0,0.0,600.0,134.0,104.0,,,
421010286006,2011,22.0,13.0,0,0,1,5.0,3.0,11.0,2010.0,,,1245.0,375.0,184.0,4.03,803,47656,442.0,375.0,184.0,0.0,576.0,319.0,77.0,,,
421010286006,2012,16.0,8.0,0,0,1,13.0,5.0,7.0,2011.0,143.0,,1571.0,427.0,169.0,4.18,832,37695,494.0,427.0,169.0,0.0,517.0,697.0,128.0,,,56.0
421010286006,2013,22.0,10.0,0,0,1,8.0,13.0,12.0,2012.0,189.0,,1593.0,419.0,107.0,5.27,891,43977,452.0,419.0,107.0,0.0,607.0,738.0,172.0,273.0,95.0,83.0
421010286006,2014,22.0,13.0,0,0,1,10.0,8.0,3.0,2013.0,163.0,,1626.0,395.0,123.0,5.76,1097.0,36411.0,471.0,395.0,123.0,0.0,656.0,862.0,148.0,257.0,77.0,111.0
421010286006,2015,9.0,3.0,0,0,1,13.0,10.0,5.0,2014.0,150.0,,1792.0,410.0,124.0,5.36,1139.0,38750.0,521.0,410.0,124.0,0.0,466.0,1203.0,120.0,242.0,101.0,135.0
421010286006,2016,13.0,5.0,0,0,1,3.0,13.0,13.0,2015.0,149.0,,1777.0,461.0,130.0,4.46,1304.0,36451.0,599.0,461.0,130.0,35.0,642.0,1173.0,167.0,310.0,74.0,151.0
421010287001,2010,7.0,3.0,0,0,1,9.0,5.0,5.0,2009.0,,,1165.0,277.0,69.0,2.81,839,13934,277.0,277.0,69.0,0.0,151.0,876.0,12.0,,,
421010287001,2011,8.0,3.0,0,0,1,3.0,9.0,10.0,2010.0,,,1454.0,417.0,237.0,3.58,722,29514,504.0,417.0,237.0,12.0,419.0,1017.0,33.0,,,
421010287001,2012,10.0,3.0,0,0,1,3.0,3.0,8.0,2011.0,238.0,,1388.0,441.0,259.0,3.36,730,27768,511.0,441.0,259.0,0.0,374.0,960.0,31.0,,,59.0
421010287001,2013,12.0,6.0,0,0,1,3.0,3.0,5.0,2012.0,308.0,,1480.0,437.0,255.0,3.44,789,26394,486.0,437.0,255.0,0.0,415.0,1071.0,64.0,275.0,35.0,78.0
421010287001,2014,18.0,11.0,0,0,1,6.0,3.0,9.0,2013.0,280.0,,1514.0,474.0,248.0,3.31,776.0,27237.0,524.0,474.0,248.0,0.0,281.0,1176.0,75.0,240.0,61.0,112.0
421010287001,2015,17.0,10.0,0,0,1,11.0,6.0,3.0,2014.0,328.0,,1759.0,527.0,285.0,3.18,776.0,23882.0,570.0,527.0,285.0,0.0,507.0,1185.0,91.0,257.0,117.0,129.0
421010287001,2016,10.0,7.0,0,0,1,10.0,11.0,3.0,2015.0,237.0,,1688.0,514.0,277.0,3.17,785.0,26500.0,576.0,514.0,277.0,0.0,415.0,1195.0,74.0,221.0,87.0,114.0
421010287002,2010,9.0,4.0,0,0,1,12.0,11.0,7.0,2009.0,,,171.0,86.0,37.0,.,.,8581,86.0,86.0,37.0,0.0,0.0,171.0,0.0,,,
421010287002,2011,18.0,9.0,0,0,1,4.0,12.0,12.0,2010.0,,,1179.0,334.0,140.0,2.81,674,12727,334.0,334.0,140.0,0.0,99.0,937.0,0.0,,,
421010287002,2012,22.0,11.0,0,0,1,9.0,4.0,11.0,2011.0,131.0,,1014.0,355.0,171.0,2.41,734,14031,355.0,355.0,171.0,0.0,188.0,777.0,19.0,,,238.0
421010287002,2013,12.0,8.0,0,0,1,11.0,9.0,11.0,2012.0,146.0,,995.0,373.0,233.0,2.29,739,14798,384.0,373.0,233.0,0.0,213.0,792.0,13.0,157.0,85.0,176.0
421010287002,2014,7.0,3.0,0,0,1,8.0,11.0,12.0,2013.0,139.0,,988.0,333.0,193.0,2.87,802.0,15107.0,375.0,333.0,193.0,0.0,187.0,826.0,8.0,124.0,97.0,175.0
421010287002,2015,14.0,6.0,0,0,1,3.0,8.0,4.0,2014.0,114.0,,926.0,291.0,166.0,2.58,713.0,22067.0,332.0,291.0,166.0,0.0,154.0,762.0,9.0,189.0,55.0,126.0
421010287002,2016,12.0,8.0,0,0,1,6.0,3.0,9.0,2015.0,83.0,,839.0,289.0,165.0,2.11,733.0,20956.0,325.0,289.0,165.0,0.0,346.0,502.0,31.0,200.0,39.0,66.0
421010288001,2010,24.0,10.0,0,0,1,15.0,16.0,20.0,2009.0,,,544.0,148.0,91.0,4.18,682,13250,169.0,148.0,91.0,0.0,186.0,308.0,8.0,,,
421010288001,2011,20.0,12.0,0,0,1,10.0,15.0,15.0,2010.0,,,1864.0,638.0,331.0,2.84,797,24569,656.0,638.0,331.0,0.0,561.0,1154.0,113.0,,,
421010288001,2012,20.0,14.0,0,0,1,12.0,10.0,24.0,2011.0,202.0,,1992.0,622.0,322.0,3.10,804,26500,640.0,622.0,322.0,0.0,257.0,1336.0,51.0,,,166.0
421010288001,2013,25.0,14.0,0,0,1,14.0,12.0,16.0,2012.0,149.0,,1793.0,577.0,340.0,3.18,851,24198,643.0,577.0,340.0,0.0,322.0,1244.0,47.0,412.0,86.0,118.0
421010288001,2014,26.0,12.0,0,0,1,14.0,14.0,15.0,2013.0,170.0,,1926.0,563.0,341.0,3.35,822.0,23532.0,653.0,563.0,341.0,0.0,332.0,1314.0,46.0,517.0,65.0,142.0
421010288001,2015,21.0,12.0,0,0,1,12.0,14.0,10.0,2014.0,134.0,,1817.0,539.0,346.0,3.45,857.0,23068.0,679.0,539.0,346.0,0.0,389.0,1221.0,49.0,505.0,72.0,144.0
421010288001,2016,24.0,16.0,0,0,1,12.0,12.0,12.0,2015.0,128.0,,1753.0,475.0,295.0,4.02,865.0,21696.0,599.0,475.0,295.0,0.0,372.0,1149.0,39.0,416.0,47.0,86.0
421010288002,2010,7.0,4.0,0,0,1,4.0,2.0,3.0,2009.0,,,456.0,143.0,32.0,4.44,864,29886,165.0,143.0,32.0,0.0,124.0,184.0,44.0,,,
421010288002,2011,7.0,5.0,0,0,1,4.0,4.0,6.0,2010.0,,,670.0,178.0,73.0,5.34,916,28611,196.0,178.0,73.0,0.0,115.0,441.0,39.0,,,
421010288002,2012,7.0,1.0,0,0,1,5.0,4.0,5.0,2011.0,114.0,,887.0,209.0,146.0,4.49,987,29792,232.0,209.0,146.0,0.0,43.0,740.0,10.0,,,126.0
421010288002,2013,7.0,3.0,0,0,1,1.0,5.0,2.0,2012.0,106.0,,1260.0,271.0,169.0,4.91,980,36838,288.0,271.0,169.0,0.0,38.0,912.0,8.0,239.0,85.0,207.0
421010288002,2014,10.0,6.0,0,0,1,3.0,1.0,4.0,2013.0,116.0,,1498.0,317.0,189.0,5.08,1006.0,34432.0,354.0,317.0,189.0,0.0,89.0,1028.0,24.0,281.0,136.0,238.0
421010288002,2015,5.0,2.0,0,0,1,6.0,3.0,4.0,2014.0,88.0,,1702.0,352.0,192.0,4.57,1041.0,41842.0,368.0,352.0,192.0,0.0,112.0,1072.0,24.0,281.0,83.0,235.0
421010288002,2016,17.0,11.0,0,0,1,2.0,6.0,5.0,2015.0,90.0,,1592.0,336.0,119.0,3.54,973.0,36167.0,384.0,336.0,119.0,0.0,103.0,838.0,19.0,304.0,51.0,184.0
421010288003,2010,5.0,4.0,0,0,1,3.0,3.0,7.0,2009.0,,,418.0,143.0,66.0,4.14,676,19028,143.0,143.0,66.0,0.0,0.0,352.0,0.0,,,
421010288003,2011,11.0,5.0,0,0,1,4.0,3.0,16.0,2010.0,,,1935.0,566.0,242.0,3.17,669,17163,639.0,566.0,242.0,25.0,387.0,956.0,60.0,,,
421010288003,2012,15.0,8.0,0,0,1,5.0,4.0,13.0,2011.0,245.0,,1943.0,597.0,256.0,3.27,700,17863,618.0,597.0,256.0,0.0,482.0,838.0,50.0,,,235.0
421010288003,2013,16.0,10.0,0,0,1,8.0,5.0,3.0,2012.0,250.0,,1730.0,545.0,259.0,3.14,682,17478,586.0,545.0,259.0,18.0,462.0,722.0,74.0,150.0,65.0,243.0
421010288003,2014,9.0,6.0,0,0,1,10.0,8.0,3.0,2013.0,223.0,,1310.0,423.0,193.0,3.19,753.0,40313.0,495.0,423.0,193.0,35.0,385.0,354.0,57.0,119.0,93.0,191.0
421010288003,2015,16.0,7.0,0,0,1,6.0,10.0,4.0,2014.0,230.0,,924.0,325.0,142.0,3.18,825.0,44188.0,427.0,325.0,142.0,38.0,324.0,227.0,61.0,102.0,56.0,108.0
421010288003,2016,20.0,10.0,0,0,1,7.0,6.0,5.0,2015.0,178.0,,1064.0,391.0,209.0,3.26,727.0,38983.0,492.0,391.0,209.0,49.0,317.0,306.0,61.0,118.0,22.0,103.0
421010289011,2010,15.0,11.0,0,0,1,7.0,7.0,10.0,,,,,,,,,,,,,,,,,,,
421010289011,2011,22.0,17.0,0,0,1,11.0,7.0,10.0,2010.0,,,1247.0,312.0,80.0,6.16,787,35417,414.0,312.0,80.0,33.0,141.0,916.0,69.0,,,
421010289011,2012,11.0,7.0,0,0,1,17.0,11.0,8.0,2011.0,165.0,,1305.0,316.0,103.0,6.17,950,31726,424.0,316.0,103.0,70.0,197.0,1017.0,74.0,,,86.0
421010289011,2013,11.0,4.0,0,0,1,7.0,17.0,7.0,2012.0,166.0,,2034.0,439.0,138.0,6.20,1276,31632,528.0,439.0,138.0,57.0,151.0,1347.0,72.0,240.0,37.0,135.0
421010289011,2014,13.0,6.0,0,0,1,4.0,7.0,7.0,2013.0,214.0,,1888.0,455.0,210.0,4.55,962.0,34792.0,518.0,455.0,210.0,63.0,222.0,1365.0,49.0,238.0,40.0,160.0
421010289011,2015,22.0,14.0,0,0,1,6.0,4.0,11.0,2014.0,158.0,,2000.0,484.0,230.0,3.72,1120.0,33013.0,540.0,484.0,230.0,56.0,247.0,1320.0,32.0,268.0,55.0,115.0
421010289011,2016,9.0,5.0,0,0,1,14.0,6.0,17.0,2015.0,128.0,,1791.0,490.0,256.0,3.4,1092.0,26689.0,523.0,490.0,256.0,33.0,318.0,989.0,69.0,229.0,72.0,123.0
421010289012,2010,8.0,5.0,0,0,1,6.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
421010289012,2011,15.0,9.0,0,0,1,5.0,6.0,11.0,2010.0,,,1446.0,498.0,178.0,3.63,711,31389,529.0,498.0,178.0,0.0,562.0,657.0,83.0,,,
421010289012,2012,10.0,5.0,0,0,1,9.0,5.0,5.0,2011.0,132.0,,1542.0,554.0,169.0,4.05,713,28553,578.0,554.0,169.0,0.0,607.0,758.0,77.0,,,62.0
421010289012,2013,10.0,6.0,0,0,1,5.0,9.0,10.0,2012.0,129.0,,1391.0,514.0,130.0,4.30,727,31136,534.0,514.0,130.0,0.0,450.0,835.0,76.0,243.0,15.0,48.0
421010289012,2014,10.0,5.0,0,0,1,6.0,5.0,6.0,2013.0,109.0,,1306.0,471.0,134.0,3.92,673.0,25208.0,494.0,471.0,134.0,0.0,393.0,795.0,24.0,203.0,20.0,64.0
421010289012,2015,7.0,4.0,0,0,1,5.0,6.0,5.0,2014.0,114.0,,1514.0,467.0,129.0,4.3,1029.0,31281.0,501.0,467.0,129.0,0.0,289.0,1118.0,32.0,253.0,18.0,123.0
421010289012,2016,9.0,4.0,0,0,1,4.0,5.0,9.0,2015.0,115.0,,1710.0,511.0,139.0,4.58,1065.0,31995.0,531.0,511.0,139.0,0.0,303.0,1260.0,16.0,319.0,17.0,123.0
421010289013,2010,9.0,2.0,0,0,1,5.0,7.0,3.0,,,,,,,,,,,,,,,,,,,
421010289013,2011,6.0,3.0,0,0,1,2.0,5.0,9.0,2010.0,,,1295.0,419.0,184.0,3.35,1000,45493,450.0,419.0,184.0,0.0,607.0,567.0,88.0,,,
421010289013,2012,11.0,9.0,0,0,1,3.0,2.0,4.0,2011.0,85.0,,900.0,324.0,143.0,3.17,959,30044,346.0,324.0,143.0,0.0,535.0,209.0,97.0,,,13.0
421010289013,2013,7.0,6.0,0,0,1,9.0,3.0,7.0,2012.0,76.0,,829.0,261.0,93.0,4.10,981,30394,261.0,261.0,93.0,0.0,497.0,208.0,92.0,109.0,28.0,16.0
421010289013,2014,4.0,1.0,0,0,1,6.0,9.0,5.0,2013.0,95.0,,1030.0,279.0,103.0,5.48,886.0,21723.0,304.0,279.0,103.0,0.0,700.0,322.0,110.0,116.0,43.0,52.0
421010289013,2015,14.0,3.0,0,0,1,1.0,6.0,2.0,2014.0,67.0,,913.0,255.0,88.0,4.77,1075.0,24896.0,278.0,255.0,88.0,0.0,483.0,393.0,107.0,115.0,40.0,34.0
421010289013,2016,8.0,4.0,0,0,1,3.0,1.0,3.0,2015.0,57.0,,916.0,239.0,88.0,4.95,1044.0,22768.0,264.0,239.0,88.0,0.0,458.0,473.0,80.0,124.0,21.0,68.0
421010289021,2010,18.0,12.0,0,0,1,4.0,8.0,1.0,,,,,,,,,,,,,,,,,,,
421010289021,2011,13.0,8.0,0,0,1,12.0,4.0,12.0,2010.0,,,812.0,329.0,37.0,5.59,.,30417,329.0,329.0,37.0,0.0,50.0,592.0,15.0,,,
421010289021,2012,14.0,10.0,0,0,1,8.0,12.0,2.0,2011.0,103.0,,727.0,276.0,44.0,5.39,.,31611,276.0,276.0,44.0,0.0,86.0,458.0,25.0,,,58.0
421010289021,2013,11.0,7.0,0,0,1,10.0,8.0,8.0,2012.0,102.0,,730.0,275.0,75.0,4.73,1023,24858,299.0,275.0,75.0,24.0,73.0,507.0,22.0,139.0,0.0,55.0
421010289021,2014,10.0,9.0,0,0,1,7.0,10.0,4.0,2013.0,106.0,,1106.0,387.0,173.0,3.78,1268.0,29635.0,415.0,387.0,173.0,28.0,224.0,728.0,26.0,314.0,13.0,31.0
421010289021,2015,12.0,9.0,0,0,1,9.0,7.0,12.0,2014.0,79.0,,1173.0,355.0,138.0,3.06,1262.0,28393.0,398.0,355.0,138.0,43.0,548.0,477.0,63.0,458.0,14.0,29.0
421010289021,2016,10.0,8.0,0,0,1,9.0,9.0,8.0,2015.0,90.0,,1419.0,478.0,203.0,3.01,906.0,25878.0,525.0,478.0,203.0,47.0,321.0,959.0,50.0,443.0,36.0,72.0
421010289022,2010,7.0,3.0,0,0,1,4.0,7.0,7.0,,,,,,,,,,,,,,,,,,,
421010289022,2011,8.0,2.0,0,0,1,3.0,4.0,8.0,2010.0,,,1326.0,305.0,173.0,4.25,1028,30347,340.0,305.0,173.0,35.0,570.0,530.0,26.0,,,
421010289022,2012,11.0,11.0,0,0,1,2.0,3.0,6.0,2011.0,108.0,,1957.0,386.0,228.0,5.64,1144,47043,421.0,386.0,228.0,35.0,1163.0,691.0,32.0,,,108.0
421010289022,2013,8.0,7.0,0,0,1,11.0,2.0,7.0,2012.0,104.0,,2214.0,430.0,278.0,5.64,1180,48542,430.0,430.0,278.0,0.0,1191.0,872.0,29.0,363.0,34.0,104.0
421010289022,2014,11.0,5.0,0,0,1,7.0,11.0,4.0,2013.0,120.0,,1647.0,398.0,231.0,4.99,1163.0,47926.0,398.0,398.0,231.0,0.0,762.0,702.0,22.0,277.0,30.0,185.0
421010289022,2015,12.0,7.0,0,0,1,5.0,7.0,3.0,2014.0,119.0,,1974.0,501.0,290.0,4.61,1153.0,47855.0,501.0,501.0,290.0,0.0,842.0,979.0,0.0,289.0,31.0,250.0
421010289022,2016,8.0,3.0,0,0,1,7.0,5.0,2.0,2015.0,114.0,,1512.0,444.0,236.0,3.73,1023.0,36141.0,444.0,444.0,236.0,0.0,378.0,1085.0,0.0,313.0,21.0,263.0
421010289023,2010,17.0,12.0,0,0,1,5.0,9.0,7.0,,,,,,,,,,,,,,,,,,,
421010289023,2011,17.0,13.0,0,0,1,12.0,5.0,7.0,2010.0,,,2311.0,553.0,310.0,3.98,937,31680,623.0,553.0,310.0,35.0,548.0,1360.0,39.0,,,
421010289023,2012,15.0,10.0,0,0,1,13.0,12.0,11.0,2011.0,122.0,,2123.0,539.0,288.0,3.73,921,26198,575.0,539.0,288.0,0.0,432.0,1438.0,11.0,,,98.0
421010289023,2013,10.0,7.0,0,0,1,10.0,13.0,9.0,2012.0,108.0,,1851.0,496.0,309.0,3.54,887,25517,532.0,496.0,309.0,0.0,528.0,1227.0,44.0,246.0,0.0,71.0
421010289023,2014,13.0,10.0,0,0,1,7.0,10.0,5.0,2013.0,102.0,,2040.0,495.0,298.0,3.69,963.0,27723.0,573.0,495.0,298.0,0.0,652.0,1348.0,51.0,253.0,24.0,146.0
421010289023,2015,25.0,19.0,0,0,1,10.0,7.0,12.0,2014.0,109.0,,1809.0,439.0,243.0,3.78,896.0,33060.0,526.0,439.0,243.0,18.0,631.0,1110.0,99.0,238.0,18.0,196.0
421010289023,2016,17.0,14.0,0,0,1,19.0,10.0,13.0,2015.0,105.0,,1402.0,370.0,178.0,4.03,874.0,30729.0,451.0,370.0,178.0,19.0,368.0,925.0,63.0,170.0,37.0,117.0
421010289024,2010,7.0,3.0,0,0,1,8.0,9.0,6.0,,,,,,,,,,,,,,,,,,,
421010289024,2011,8.0,6.0,0,0,1,3.0,8.0,5.0,2010.0,,,1765.0,463.0,122.0,3.80,913,29954,499.0,463.0,122.0,36.0,489.0,757.0,76.0,,,
421010289024,2012,12.0,8.0,0,0,1,6.0,3.0,11.0,2011.0,89.0,,1554.0,478.0,123.0,3.86,914,28971,514.0,478.0,123.0,36.0,430.0,509.0,69.0,,,126.0
421010289024,2013,10.0,5.0,0,0,1,8.0,6.0,9.0,2012.0,91.0,,1912.0,473.0,102.0,5.00,987,20353,509.0,473.0,102.0,36.0,429.0,849.0,62.0,283.0,76.0,28.0
421010289024,2014,14.0,5.0,0,0,1,5.0,8.0,8.0,2013.0,75.0,,1989.0,411.0,78.0,7.15,1029.0,22480.0,443.0,411.0,78.0,32.0,295.0,1106.0,70.0,267.0,106.0,45.0
421010289024,2015,9.0,7.0,0,0,1,5.0,5.0,3.0,2014.0,82.0,,1789.0,422.0,143.0,4.51,929.0,22385.0,422.0,422.0,143.0,0.0,227.0,979.0,41.0,209.0,94.0,44.0
421010289024,2016,7.0,3.0,0,0,1,7.0,5.0,6.0,2015.0,86.0,,1868.0,471.0,161.0,4.64,949.0,21593.0,471.0,471.0,161.0,0.0,196.0,1194.0,68.0,169.0,98.0,109.0
421010289025,2010,4.0,3.0,0,0,1,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
421010289025,2011,6.0,2.0,0,0,1,3.0,2.0,1.0,2010.0,,,531.0,161.0,45.0,.,.,31392,195.0,161.0,45.0,0.0,97.0,391.0,44.0,,,
421010289025,2012,6.0,1.0,0,0,1,2.0,3.0,1.0,2011.0,71.0,,460.0,148.0,55.0,.,.,34098,223.0,148.0,55.0,0.0,92.0,371.0,37.0,,,0.0
421010289025,2013,7.0,5.0,0,0,1,1.0,2.0,4.0,2012.0,59.0,,485.0,156.0,37.0,3.86,.,21149,204.0,156.0,37.0,0.0,30.0,367.0,30.0,53.0,21.0,0.0
421010289025,2014,12.0,10.0,0,0,1,5.0,1.0,2.0,2013.0,65.0,,407.0,154.0,27.0,4.3,-666666666.0,20694.0,219.0,154.0,27.0,0.0,46.0,307.0,42.0,36.0,20.0,0.0
421010289025,2015,7.0,1.0,0,0,1,10.0,5.0,3.0,2014.0,53.0,,583.0,152.0,35.0,4.54,-666666666.0,20156.0,204.0,152.0,35.0,0.0,47.0,506.0,0.0,44.0,19.0,15.0
421010289025,2016,7.0,1.0,0,0,1,1.0,10.0,2.0,2015.0,44.0,,722.0,180.0,65.0,4.32,690.0,22361.0,237.0,180.0,65.0,0.0,147.0,582.0,0.0,51.0,0.0,15.0
